source,class,covered,missed,percent,passed
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityGovernanceUpdates.java,org/openmetadata/service/entity/metadata/EntityGovernanceUpdates$Lineage,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityGovernanceUpdates.java,org/openmetadata/service/entity/metadata/EntityGovernanceUpdates$LineageMutation,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityGovernanceUpdates.java,org/openmetadata/service/entity/metadata/EntityGovernanceUpdates$Session,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityGovernanceUpdates.java,org/openmetadata/service/entity/metadata/EntityGovernanceUpdates$Validation,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityMetadataCleanup.java,org/openmetadata/service/entity/metadata/EntityMetadataCleanup,22,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityMetadataCleanup.java,org/openmetadata/service/entity/metadata/EntityMetadataCleanup$Capabilities,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityMetadataPersistence.java,org/openmetadata/service/entity/metadata/EntityMetadataPersistence,18,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityMetadataWriter.java,org/openmetadata/service/entity/metadata/EntityMetadataWriter,51,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityMetadataWriter.java,org/openmetadata/service/entity/metadata/EntityMetadataWriter$Field,18,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityMetadataWriter.java,org/openmetadata/service/entity/metadata/EntityMetadataWriter$Schema,7,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityOwnershipUpdates.java,org/openmetadata/service/entity/metadata/EntityOwnershipUpdates,40,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityOwnershipUpdates.java,org/openmetadata/service/entity/metadata/EntityOwnershipUpdates$Field,8,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityOwnershipUpdates.java,org/openmetadata/service/entity/metadata/EntityOwnershipUpdates$Session,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityOwnershipUpdates.java,org/openmetadata/service/entity/metadata/EntityOwnershipUpdates$Update,5,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityOwnershipWriter.java,org/openmetadata/service/entity/metadata/EntityOwnershipWriter,44,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityOwnershipWriter.java,org/openmetadata/service/entity/metadata/EntityOwnershipWriter$Difference,10,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityOwnershipWriter.java,org/openmetadata/service/entity/metadata/EntityOwnershipWriter$Writes,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityReferenceMatchIndex.java,org/openmetadata/service/entity/metadata/EntityReferenceMatchIndex,27,1,96.42857142857143,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityReferenceMatchIndex.java,org/openmetadata/service/entity/metadata/EntityReferenceMatchIndex$Identity,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityReferenceValidator.java,org/openmetadata/service/entity/metadata/EntityReferenceValidator,84,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityReferenceValidator.java,org/openmetadata/service/entity/metadata/EntityReferenceValidator$ById,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityReferenceValidator.java,org/openmetadata/service/entity/metadata/EntityReferenceValidator$ByName,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityReferenceValidator.java,org/openmetadata/service/entity/metadata/EntityReferenceValidator$References,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityRelationshipUpdates.java,org/openmetadata/service/entity/metadata/EntityRelationshipUpdates,104,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityRelationshipUpdates.java,org/openmetadata/service/entity/metadata/EntityRelationshipUpdates$References,2,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityRelationshipUpdates.java,org/openmetadata/service/entity/metadata/EntityRelationshipUpdates$Session,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityRelationshipUpdates.java,org/openmetadata/service/entity/metadata/EntityRelationshipUpdates$Target,2,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityRelationshipWriter.java,org/openmetadata/service/entity/metadata/EntityRelationshipWriter,122,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityRelationshipWriter.java,org/openmetadata/service/entity/metadata/EntityRelationshipWriter$Batch,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityRelationshipWriter.java,org/openmetadata/service/entity/metadata/EntityRelationshipWriter$BatchSelection,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityRelationshipWriter.java,org/openmetadata/service/entity/metadata/EntityRelationshipWriter$Edge,8,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityRelationshipWriter.java,org/openmetadata/service/entity/metadata/EntityRelationshipWriter$Effects,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityRelationshipWriter.java,org/openmetadata/service/entity/metadata/EntityRelationshipWriter$Selection,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityRelationshipWriter.java,org/openmetadata/service/entity/metadata/EntityRelationshipWriter$Value,2,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityReviewerPolicy.java,org/openmetadata/service/entity/metadata/EntityReviewerPolicy,13,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityTagAssetRemoval.java,org/openmetadata/service/entity/metadata/EntityTagAssetRemoval,15,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityTagReader.java,org/openmetadata/service/entity/metadata/EntityTagReader,99,1,99.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityTagReader.java,org/openmetadata/service/entity/metadata/EntityTagReader$Hydration,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityTagReader.java,org/openmetadata/service/entity/metadata/EntityTagReader$Options,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityTagReader.java,org/openmetadata/service/entity/metadata/EntityTagReader$Projection,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityTagUpdates.java,org/openmetadata/service/entity/metadata/EntityTagUpdates,50,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityTagUpdates.java,org/openmetadata/service/entity/metadata/EntityTagUpdates$Changes,5,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityTagUpdates.java,org/openmetadata/service/entity/metadata/EntityTagUpdates$Session,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityTagWriter.java,org/openmetadata/service/entity/metadata/EntityTagWriter,90,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityTagWriter.java,org/openmetadata/service/entity/metadata/EntityTagWriter$DeferredEffects,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityTagWriter.java,org/openmetadata/service/entity/metadata/EntityTagWriter$Rdf,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityTagWriter.java,org/openmetadata/service/entity/metadata/EntityTagWriter$Target,3,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityTimeSeries.java,org/openmetadata/service/entity/metadata/EntityTimeSeries,19,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityTimeSeries.java,org/openmetadata/service/entity/metadata/EntityTimeSeries$Window,2,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityUserActions.java,org/openmetadata/service/entity/metadata/EntityUserActions,62,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityUserActions.java,org/openmetadata/service/entity/metadata/EntityUserActions$Hydration,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityUserActions.java,org/openmetadata/service/entity/metadata/EntityUserActions$Lookup,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityValueUpdates.java,org/openmetadata/service/entity/metadata/EntityValueUpdates,60,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityValueUpdates.java,org/openmetadata/service/entity/metadata/EntityValueUpdates$Capabilities,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityValueUpdates.java,org/openmetadata/service/entity/metadata/EntityValueUpdates$Session,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityWorkflowReferences.java,org/openmetadata/service/entity/metadata/EntityWorkflowReferences,21,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityWorkflowReferences.java,org/openmetadata/service/entity/metadata/EntityWorkflowReferences$Rename,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/EntityWorkflowReferences.java,org/openmetadata/service/entity/metadata/EntityWorkflowReferences$Subtree,6,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/InheritedReferences.java,org/openmetadata/service/entity/metadata/InheritedReferences,17,1,94.44444444444444,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/metadata/InheritedReferences.java,org/openmetadata/service/entity/metadata/InheritedReferences$Field,12,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/policy/EntityBulkPolicy.java,org/openmetadata/service/entity/policy/EntityBulkPolicy,65,6,91.54929577464789,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/policy/EntityDeletionPolicy.java,org/openmetadata/service/entity/policy/EntityDeletionPolicy,33,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/policy/EntityInheritancePolicy.java,org/openmetadata/service/entity/policy/EntityInheritancePolicy,88,5,94.6236559139785,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/policy/EntityLifecyclePolicy.java,org/openmetadata/service/entity/policy/EntityLifecyclePolicy,35,3,92.10526315789474,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/policy/EntityMetadataPolicy.java,org/openmetadata/service/entity/policy/EntityMetadataPolicy,123,1,99.19354838709677,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/policy/EntityModuleAccess.java,org/openmetadata/service/entity/policy/EntityModuleAccess,45,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/policy/EntityMutationPolicy.java,org/openmetadata/service/entity/policy/EntityMutationPolicy,61,5,92.42424242424242,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/policy/EntityPolicy.java,org/openmetadata/service/entity/policy/EntityPolicy,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/policy/EntityPolicyAccess.java,org/openmetadata/service/entity/policy/EntityPolicyAccess,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/policy/EntityPolicyContext.java,org/openmetadata/service/entity/policy/EntityPolicyContext,31,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/policy/EntityPolicyContext.java,org/openmetadata/service/entity/policy/EntityPolicyContext$Schema,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/policy/EntityPolicyContext.java,org/openmetadata/service/entity/policy/EntityPolicyContext$WriteFields,3,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/policy/EntityPolicyOptions.java,org/openmetadata/service/entity/policy/EntityPolicyOptions,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/policy/EntityPolicySupport.java,org/openmetadata/service/entity/policy/EntityPolicySupport,30,3,90.9090909090909,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/policy/EntityReadPolicy.java,org/openmetadata/service/entity/policy/EntityReadPolicy,80,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/policy/EntitySeedPolicy.java,org/openmetadata/service/entity/policy/EntitySeedPolicy,35,1,97.22222222222223,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/BulkRelationshipField.java,org/openmetadata/service/entity/read/BulkRelationshipField,37,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/BulkRelationshipField.java,org/openmetadata/service/entity/read/BulkRelationshipField$EdgeSelection,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/BulkRelationshipField.java,org/openmetadata/service/entity/read/BulkRelationshipField$Value,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/BulkRelationshipLoader.java,org/openmetadata/service/entity/read/BulkRelationshipLoader,78,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/BulkRelationshipLoader.java,org/openmetadata/service/entity/read/BulkRelationshipLoader$Assignment,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/BulkRelationshipLoader.java,org/openmetadata/service/entity/read/BulkRelationshipLoader$Identity,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/BulkRelationshipLoader.java,org/openmetadata/service/entity/read/BulkRelationshipLoader$ReferenceSource,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityAccessMetadataReader.java,org/openmetadata/service/entity/read/EntityAccessMetadataReader,82,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityAccessMetadataReader.java,org/openmetadata/service/entity/read/EntityAccessMetadataReader$Metadata,4,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityAccessMetadataReader.java,org/openmetadata/service/entity/read/EntityAccessMetadataReader$Projection,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityAccessMetadataReader.java,org/openmetadata/service/entity/read/EntityAccessMetadataReader$References,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityAccessMetadataReader.java,org/openmetadata/service/entity/read/EntityAccessMetadataReader$Rows,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityBatchFields.java,org/openmetadata/service/entity/read/EntityBatchFields,6,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityBatchReferenceReader.java,org/openmetadata/service/entity/read/EntityBatchReferenceReader,116,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityBatchReferenceReader.java,org/openmetadata/service/entity/read/EntityBatchReferenceReader$Direction,5,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityBatchReferenceReader.java,org/openmetadata/service/entity/read/EntityBatchReferenceReader$References,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityCollectionReader.java,org/openmetadata/service/entity/read/EntityCollectionReader,30,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityCollectionReader.java,org/openmetadata/service/entity/read/EntityCollectionReader$FilteredHydration,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityCollectionReader.java,org/openmetadata/service/entity/read/EntityCollectionReader$Hydration,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityCollectionReader.java,org/openmetadata/service/entity/read/EntityCollectionReader$Lookup,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityCollectionReader.java,org/openmetadata/service/entity/read/EntityCollectionReader$Projection,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityCollections.java,org/openmetadata/service/entity/read/EntityCollections,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityCursor.java,org/openmetadata/service/entity/read/EntityCursor,6,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityCursor.java,org/openmetadata/service/entity/read/EntityCursor$Position,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityFieldLoading.java,org/openmetadata/service/entity/read/EntityFieldLoading,20,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityInheritanceLoader.java,org/openmetadata/service/entity/read/EntityInheritanceLoader,59,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityInheritanceLoader.java,org/openmetadata/service/entity/read/EntityInheritanceLoader$Application,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityInheritanceLoader.java,org/openmetadata/service/entity/read/EntityInheritanceLoader$Parents,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityInheritanceLoader.java,org/openmetadata/service/entity/read/EntityInheritanceLoader$Policy,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityInheritanceReader.java,org/openmetadata/service/entity/read/EntityInheritanceReader,68,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityInheritanceReader.java,org/openmetadata/service/entity/read/EntityInheritanceReader$Capabilities,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityInheritanceReader.java,org/openmetadata/service/entity/read/EntityInheritanceReader$Inheritance,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityInheritanceReader.java,org/openmetadata/service/entity/read/EntityInheritanceReader$Lookup,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityInheritanceReader.java,org/openmetadata/service/entity/read/EntityInheritanceReader$ParentLookup,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityInheritanceReader.java,org/openmetadata/service/entity/read/EntityInheritanceReader$Policy,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityLookupService.java,org/openmetadata/service/entity/read/EntityLookupService,122,3,97.6,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityLookupService.java,org/openmetadata/service/entity/read/EntityLookupService$Caches,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityLookupService.java,org/openmetadata/service/entity/read/EntityLookupService$Schema,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityMetadataHydrator.java,org/openmetadata/service/entity/read/EntityMetadataHydrator,74,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityMetadataHydrator.java,org/openmetadata/service/entity/read/EntityMetadataHydrator$AccessReferences,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityMetadataHydrator.java,org/openmetadata/service/entity/read/EntityMetadataHydrator$CoreReferences,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityMetadataHydrator.java,org/openmetadata/service/entity/read/EntityMetadataHydrator$EntityFields,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityMetadataHydrator.java,org/openmetadata/service/entity/read/EntityMetadataHydrator$Reader,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityMetadataHydrator.java,org/openmetadata/service/entity/read/EntityMetadataHydrator$Values,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityMetadataReads.java,org/openmetadata/service/entity/read/EntityMetadataReads,51,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityMetadataReads.java,org/openmetadata/service/entity/read/EntityMetadataReads$Hooks,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityMetadataReads.java,org/openmetadata/service/entity/read/EntityMetadataReads$Schema,3,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityMetadataReads.java,org/openmetadata/service/entity/read/EntityMetadataReads$Values,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityPagePolicy.java,org/openmetadata/service/entity/read/EntityPagePolicy,12,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityPagePolicy.java,org/openmetadata/service/entity/read/EntityPagePolicy$Query,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityPageReader.java,org/openmetadata/service/entity/read/EntityPageReader,86,3,96.62921348314607,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityPageReader.java,org/openmetadata/service/entity/read/EntityPageReader$KeysetPage,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityPageReader.java,org/openmetadata/service/entity/read/EntityPageReader$OffsetPage,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityPageReader.java,org/openmetadata/service/entity/read/EntityPageReader$OffsetSource,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityPageReader.java,org/openmetadata/service/entity/read/EntityPageReader$Projection,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityPageReader.java,org/openmetadata/service/entity/read/EntityPageReader$Rows,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityPageReader.java,org/openmetadata/service/entity/read/EntityPageReader$Source,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityPages.java,org/openmetadata/service/entity/read/EntityPages,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityQueryServices.java,org/openmetadata/service/entity/read/EntityQueryServices,87,4,95.6043956043956,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityQueryServices.java,org/openmetadata/service/entity/read/EntityQueryServices$1,8,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityQueryServices.java,org/openmetadata/service/entity/read/EntityQueryServices$Bulk,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityQueryServices.java,org/openmetadata/service/entity/read/EntityQueryServices$Dependencies,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityQueryServices.java,org/openmetadata/service/entity/read/EntityQueryServices$Detail,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityQueryServices.java,org/openmetadata/service/entity/read/EntityQueryServices$Inheritance,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityQueryServices.java,org/openmetadata/service/entity/read/EntityQueryServices$Paging,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityQueryServices.java,org/openmetadata/service/entity/read/EntityQueryServices$Plan,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityQueryServices.java,org/openmetadata/service/entity/read/EntityQueryServices$Policies,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityQueryServices.java,org/openmetadata/service/entity/read/EntityQueryServices$Schema,3,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityQueryServices.java,org/openmetadata/service/entity/read/EntityQueryServices$Values,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityReadFactory.java,org/openmetadata/service/entity/read/EntityReadFactory,47,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityReadFactory.java,org/openmetadata/service/entity/read/EntityReadFactory$1,7,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityReadFactory.java,org/openmetadata/service/entity/read/EntityReadFactory$Metadata,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityReadFactory.java,org/openmetadata/service/entity/read/EntityReadFactory$Prefetch,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityReadFactory.java,org/openmetadata/service/entity/read/EntityReadFactory$Schema,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityReadService.java,org/openmetadata/service/entity/read/EntityReadService,57,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityReadService.java,org/openmetadata/service/entity/read/EntityReadService$ById,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityReadService.java,org/openmetadata/service/entity/read/EntityReadService$ByName,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityReadService.java,org/openmetadata/service/entity/read/EntityReadService$FieldLoader,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityReadService.java,org/openmetadata/service/entity/read/EntityReadService$Hydration,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityReadService.java,org/openmetadata/service/entity/read/EntityReadService$Lookup,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityReadService.java,org/openmetadata/service/entity/read/EntityReadService$Planner,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityReadService.java,org/openmetadata/service/entity/read/EntityReadService$Query,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityReadService.java,org/openmetadata/service/entity/read/EntityReadService$Schema,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityReader.java,org/openmetadata/service/entity/read/EntityReader,3,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityRelationshipFields.java,org/openmetadata/service/entity/read/EntityRelationshipFields,83,2,97.6470588235294,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityRelationshipFields.java,org/openmetadata/service/entity/read/EntityRelationshipFields$CachedField,15,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityRelationshipFields.java,org/openmetadata/service/entity/read/EntityRelationshipFields$Schema,3,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityRelationshipReader.java,org/openmetadata/service/entity/read/EntityRelationshipReader,99,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityRelationshipReader.java,org/openmetadata/service/entity/read/EntityRelationshipReader$ReferenceById,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityRelationshipReader.java,org/openmetadata/service/entity/read/EntityRelationshipReader$References,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityRelationshipReader.java,org/openmetadata/service/entity/read/EntityRelationshipReader$Requirement,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityRelationshipReader.java,org/openmetadata/service/entity/read/EntityRelationshipReader$Selection,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityRowReader.java,org/openmetadata/service/entity/read/EntityRowReader,43,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntityRowReader.java,org/openmetadata/service/entity/read/EntityRowReader$Hydration,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntitySearchReader.java,org/openmetadata/service/entity/read/EntitySearchReader,16,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/entity/read/EntitySearchReader.java,org/openmetadata/service/entity/read/EntitySearchReader$Page,1,0,100.0,True
